Stamp,Status,Region,Count
2020-07-05 07:30:00,Tested,OOe,83855
2020-07-06 13:00:00,Confirmed,OOe,2776
2020-07-06 07:30:00,Deaths,OOe,61
2020-07-06 07:30:00,Hospitalisierung,OOe,23
2020-07-06 07:30:00,Intensivstation,OOe,1
2020-07-06 07:30:00,Recovered,OOe,2287
2020-07-06 07:30:00,Tested,OOe,86352
2020-07-07 13:00:00,Confirmed,OOe,2800
2020-07-07 07:30:00,Deaths,OOe,61
2020-07-07 07:30:00,Hospitalisierung,OOe,19
2020-07-07 07:30:00,Intensivstation,OOe,0
2020-07-07 07:30:00,Recovered,OOe,2295
2020-07-07 07:30:00,Tested,OOe,87381
2020-07-08 06:00:00,Confirmed,OOe,2818
2020-07-08 07:30:00,Deaths,OOe,61
2020-07-08 07:30:00,Hospitalisierung,OOe,23
2020-07-08 07:30:00,Intensivstation,OOe,0
2020-07-08 07:30:00,Recovered,OOe,2306
2020-07-08 07:30:00,Tested,OOe,89336
2020-07-09 06:00:00,Confirmed,OOe,2860
2020-07-09 07:30:00,Deaths,OOe,61
2020-07-09 07:30:00,Hospitalisierung,OOe,23
2020-07-09 07:30:00,Intensivstation,OOe,0
2020-07-09 07:30:00,Recovered,OOe,2317
2020-07-09 07:30:00,Tested,OOe,91305
2020-07-10 13:00:00,Confirmed,OOe,2922
2020-07-10 07:30:00,Deaths,OOe,61
2020-07-10 07:30:00,Hospitalisierung,OOe,26
2020-07-10 07:30:00,Intensivstation,OOe,1
2020-07-10 07:30:00,Recovered,OOe,2326
2020-07-10 07:30:00,Tested,OOe,93251
2020-07-11 13:00:00,Confirmed,OOe,2988
2020-07-11 07:30:00,Deaths,OOe,61
2020-07-11 07:30:00,Hospitalisierung,OOe,26
2020-07-11 07:30:00,Intensivstation,OOe,1
2020-07-11 07:30:00,Recovered,OOe,2345
2020-07-11 07:30:00,Tested,OOe,95154
2020-07-12 13:00:00,Confirmed,OOe,3004
2020-07-12 07:30:00,Deaths,OOe,61
2020-07-12 07:30:00,Hospitalisierung,OOe,26
2020-07-12 07:30:00,Intensivstation,OOe,1
2020-07-12 07:30:00,Recovered,OOe,2385
2020-07-12 07:30:00,Tested,OOe,96271
2020-07-13 13:00:00,Confirmed,OOe,3035
2020-07-13 07:30:00,Deaths,OOe,61
2020-07-13 07:30:00,Hospitalisierung,OOe,28
2020-07-13 07:30:00,Intensivstation,OOe,0
2020-07-13 07:30:00,Recovered,OOe,2415
2020-07-13 07:30:00,Tested,OOe,97257
2020-07-14 13:00:00,Confirmed,OOe,3057
2020-07-14 07:30:00,Deaths,OOe,61
2020-07-14 07:30:00,Hospitalisierung,OOe,28
2020-07-14 07:30:00,Intensivstation,OOe,1
2020-07-14 07:30:00,Recovered,OOe,2439
2020-07-14 07:30:00,Tested,OOe,98071
2020-07-15 06:00:00,Confirmed,OOe,3070
2020-07-15 07:30:00,Deaths,OOe,61
2020-07-15 07:30:00,Hospitalisierung,OOe,29
2020-07-15 07:30:00,Intensivstation,OOe,1
2020-07-15 07:30:00,Recovered,OOe,2487
2020-07-15 07:30:00,Tested,OOe,99648
2020-07-16 06:00:00,Confirmed,OOe,3110
2020-07-16 07:30:00,Deaths,OOe,61
2020-07-16 07:30:00,Hospitalisierung,OOe,27
2020-07-16 07:30:00,Intensivstation,OOe,1
2020-07-16 07:30:00,Recovered,OOe,2522
2020-07-16 07:30:00,Tested,OOe,101372
2020-07-17 13:00:00,Confirmed,OOe,3184
2020-07-17 07:30:00,Deaths,OOe,61
2020-07-17 07:30:00,Hospitalisierung,OOe,30
2020-07-17 07:30:00,Intensivstation,OOe,1
2020-07-17 07:30:00,Recovered,OOe,2559
2020-07-17 07:30:00,Tested,OOe,103243
2020-07-19 07:30:00,Deaths,OOe,61
2020-07-19 07:30:00,Hospitalisierung,OOe,30
2020-07-19 07:30:00,Intensivstation,OOe,1
2020-07-19 07:30:00,Recovered,OOe,2681
2020-07-19 07:30:00,Tested,OOe,105661
2020-07-20 06:00:00,Confirmed,OOe,3269
2020-07-20 07:30:00,Deaths,OOe,61
2020-07-20 07:30:00,Hospitalisierung,OOe,40
2020-07-20 07:30:00,Intensivstation,OOe,2
2020-07-20 07:30:00,Recovered,OOe,2710
2020-07-20 07:30:00,Tested,OOe,106520
2020-07-21 13:00:00,Confirmed,OOe,3326
2020-07-21 07:30:00,Deaths,OOe,61
2020-07-21 07:30:00,Hospitalisierung,OOe,34
2020-07-21 07:30:00,Intensivstation,OOe,3
2020-07-21 07:30:00,Recovered,OOe,2763
2020-07-21 07:30:00,Tested,OOe,107834
2020-07-22 13:00:00,Confirmed,OOe,3376
2020-07-22 07:30:00,Deaths,OOe,61
2020-07-22 07:30:00,Hospitalisierung,OOe,30
2020-07-22 07:30:00,Intensivstation,OOe,2
2020-07-22 07:30:00,Recovered,OOe,2824
2020-07-22 07:30:00,Tested,OOe,109445
2020-07-24 13:00:00,Confirmed,OOe,3464
2020-07-24 07:30:00,Deaths,OOe,61
2020-07-24 07:30:00,Hospitalisierung,OOe,28
2020-07-24 07:30:00,Intensivstation,OOe,2
2020-07-24 07:30:00,Recovered,OOe,2905
2020-07-24 07:30:00,Tested,OOe,112100
2020-07-26 13:00:00,Confirmed,OOe,3518
2020-07-26 07:30:00,Deaths,OOe,61
2020-07-26 07:30:00,Hospitalisierung,OOe,28
2020-07-26 07:30:00,Intensivstation,OOe,2
2020-07-26 07:30:00,Recovered,OOe,2978
2020-07-26 07:30:00,Tested,OOe,114297
2020-07-27 13:00:00,Confirmed,OOe,3540
2020-07-27 07:30:00,Deaths,OOe,61
2020-07-27 07:30:00,Hospitalisierung,OOe,25
2020-07-27 07:30:00,Intensivstation,OOe,3
2020-07-27 07:30:00,Recovered,OOe,2988
2020-07-27 07:30:00,Tested,OOe,115229
2020-07-28 06:00:00,Confirmed,OOe,3561
2020-07-28 07:30:00,Deaths,OOe,61
2020-07-28 07:30:00,Hospitalisierung,OOe,21
2020-07-28 07:30:00,Intensivstation,OOe,3
2020-07-28 07:30:00,Recovered,OOe,3032
2020-07-28 07:30:00,Tested,OOe,117030
2020-07-29 13:00:00,Confirmed,OOe,3610
2020-07-29 07:30:00,Deaths,OOe,63
2020-07-29 07:30:00,Hospitalisierung,OOe,21
2020-07-29 07:30:00,Intensivstation,OOe,4
2020-07-29 07:30:00,Recovered,OOe,3089
2020-07-29 07:30:00,Tested,OOe,118488
2020-07-30 13:00:00,Confirmed,OOe,3661
2020-07-30 07:30:00,Deaths,OOe,64
2020-07-30 07:30:00,Hospitalisierung,OOe,23
2020-07-30 07:30:00,Intensivstation,OOe,3
2020-07-30 07:30:00,Recovered,OOe,3123
2020-07-30 07:30:00,Tested,OOe,120416
2020-07-31 13:00:00,Confirmed,OOe,3673
2020-07-31 07:30:00,Deaths,OOe,64
2020-07-31 07:30:00,Hospitalisierung,OOe,22
2020-07-31 07:30:00,Intensivstation,OOe,3
2020-07-31 07:30:00,Recovered,OOe,3151
2020-07-31 07:30:00,Tested,OOe,121855
2020-08-02 13:00:00,Confirmed,OOe,3698
2020-08-02 07:30:00,Deaths,OOe,64
2020-08-02 07:30:00,Hospitalisierung,OOe,22
2020-08-02 07:30:00,Intensivstation,OOe,3
2020-08-02 07:30:00,Recovered,OOe,3211
2020-08-02 07:30:00,Tested,OOe,123630
2020-08-03 06:00:00,Confirmed,OOe,3703
2020-08-03 07:30:00,Deaths,OOe,64
2020-08-03 07:30:00,Hospitalisierung,OOe,26
2020-08-03 07:30:00,Intensivstation,OOe,1
2020-08-03 07:30:00,Recovered,OOe,3235
2020-08-03 07:30:00,Tested,OOe,124140
2020-08-04 13:00:00,Confirmed,OOe,3742
2020-08-04 07:30:00,Deaths,OOe,65
2020-08-04 07:30:00,Hospitalisierung,OOe,26
2020-08-04 07:30:00,Intensivstation,OOe,5
2020-08-04 07:30:00,Recovered,OOe,3416
2020-08-04 07:30:00,Tested,OOe,125264
2020-08-05 06:00:00,Confirmed,OOe,3752
2020-08-05 07:30:00,Deaths,OOe,65
2020-08-05 07:30:00,Hospitalisierung,OOe,26
2020-08-05 07:30:00,Intensivstation,OOe,6
2020-08-05 07:30:00,Recovered,OOe,3445
2020-08-05 07:30:00,Tested,OOe,126151
2020-08-06 13:00:00,Confirmed,OOe,3783
2020-08-06 07:30:00,Deaths,OOe,65
2020-08-06 07:30:00,Hospitalisierung,OOe,29
2020-08-06 07:30:00,Intensivstation,OOe,6
2020-08-06 07:30:00,Recovered,OOe,3461
2020-08-06 07:30:00,Tested,OOe,127386
2020-08-07 06:00:00,Confirmed,OOe,3795
2020-08-07 07:30:00,Deaths,OOe,65
2020-08-07 07:30:00,Hospitalisierung,OOe,27
2020-08-07 07:30:00,Intensivstation,OOe,5
2020-08-07 07:30:00,Recovered,OOe,3497
2020-08-07 07:30:00,Tested,OOe,128774
2020-08-08 13:00:00,Confirmed,OOe,3826
2020-08-08 07:30:00,Deaths,OOe,66
2020-08-08 07:30:00,Hospitalisierung,OOe,27
2020-08-08 07:30:00,Intensivstation,OOe,5
2020-08-08 07:30:00,Recovered,OOe,3529
2020-08-08 07:30:00,Tested,OOe,129690
2020-08-09 13:00:00,Confirmed,OOe,3831
2020-08-09 07:30:00,Deaths,OOe,66
2020-08-09 07:30:00,Hospitalisierung,OOe,27
2020-08-09 07:30:00,Intensivstation,OOe,5
2020-08-09 07:30:00,Recovered,OOe,3553
2020-08-09 07:30:00,Tested,OOe,130335
2020-08-10 13:00:00,Confirmed,OOe,3847
2020-08-10 07:30:00,Deaths,OOe,67
2020-08-10 07:30:00,Hospitalisierung,OOe,23
2020-08-10 07:30:00,Intensivstation,OOe,5
2020-08-10 07:30:00,Recovered,OOe,3590
2020-08-10 07:30:00,Tested,OOe,130632
2020-08-11 13:00:00,Confirmed,OOe,3876
2020-08-11 07:30:00,Deaths,OOe,67
2020-08-11 07:30:00,Hospitalisierung,OOe,18
2020-08-11 07:30:00,Intensivstation,OOe,7
2020-08-11 07:30:00,Recovered,OOe,3609
2020-08-11 07:30:00,Tested,OOe,131654
2020-08-12 13:00:00,Confirmed,OOe,3897
2020-08-12 07:30:00,Deaths,OOe,67
2020-08-12 07:30:00,Hospitalisierung,OOe,18
2020-08-12 07:30:00,Intensivstation,OOe,6
2020-08-12 07:30:00,Recovered,OOe,3609
2020-08-12 07:30:00,Tested,OOe,132687
2020-08-13 13:00:00,Confirmed,OOe,3943
2020-08-13 07:30:00,Deaths,OOe,67
2020-08-13 07:30:00,Hospitalisierung,OOe,16
2020-08-13 07:30:00,Intensivstation,OOe,5
2020-08-13 07:30:00,Recovered,OOe,3634
2020-08-13 07:30:00,Tested,OOe,133497
2020-08-14 06:00:00,Confirmed,OOe,3961
2020-08-14 07:30:00,Deaths,OOe,67
2020-08-14 07:30:00,Hospitalisierung,OOe,18
2020-08-14 07:30:00,Intensivstation,OOe,5
2020-08-14 07:30:00,Recovered,OOe,3652
2020-08-14 07:30:00,Tested,OOe,138419
2020-08-15 13:00:00,Confirmed,OOe,4033
2020-08-15 07:30:00,Deaths,OOe,67
2020-08-15 07:30:00,Hospitalisierung,OOe,18
2020-08-15 07:30:00,Intensivstation,OOe,5
2020-08-15 07:30:00,Recovered,OOe,3676
2020-08-15 07:30:00,Tested,OOe,139400
2020-08-16 13:00:00,Confirmed,OOe,4052
2020-08-16 07:30:00,Deaths,OOe,67
2020-08-16 07:30:00,Hospitalisierung,OOe,18
2020-08-16 07:30:00,Intensivstation,OOe,5
2020-08-16 07:30:00,Recovered,OOe,3694
2020-08-16 07:30:00,Tested,OOe,139752
2020-08-17 06:00:00,Confirmed,OOe,4067
2020-08-17 07:30:00,Deaths,OOe,67
2020-08-17 07:30:00,Hospitalisierung,OOe,21
2020-08-17 07:30:00,Intensivstation,OOe,5
2020-08-17 07:30:00,Recovered,OOe,3714
2020-08-17 07:30:00,Tested,OOe,140263
2020-08-18 06:00:00,Confirmed,OOe,4140
2020-08-18 07:30:00,Deaths,OOe,67
2020-08-18 07:30:00,Hospitalisierung,OOe,21
2020-08-18 07:30:00,Intensivstation,OOe,4
2020-08-18 07:30:00,Recovered,OOe,3734
2020-08-18 07:30:00,Tested,OOe,142632
2020-08-19 13:00:00,Confirmed,OOe,4217
2020-08-19 07:30:00,Deaths,OOe,67
2020-08-19 07:30:00,Hospitalisierung,OOe,22
2020-08-19 07:30:00,Intensivstation,OOe,4
2020-08-19 07:30:00,Recovered,OOe,3751
2020-08-19 07:30:00,Tested,OOe,144342
2020-08-20 13:00:00,Confirmed,OOe,4280
2020-08-20 07:30:00,Deaths,OOe,67
2020-08-20 07:30:00,Hospitalisierung,OOe,17
2020-08-20 07:30:00,Intensivstation,OOe,4
2020-08-20 07:30:00,Recovered,OOe,3767
2020-08-20 07:30:00,Tested,OOe,146606
2020-08-22 13:00:00,Confirmed,OOe,4357
2020-08-22 07:30:00,Deaths,OOe,67
2020-08-22 07:30:00,Hospitalisierung,OOe,19
2020-08-22 07:30:00,Intensivstation,OOe,4
2020-08-22 07:30:00,Recovered,OOe,3834
2020-08-22 07:30:00,Tested,OOe,149396
2020-08-23 13:00:00,Confirmed,OOe,4379
2020-08-23 07:30:00,Deaths,OOe,67
2020-08-23 07:30:00,Hospitalisierung,OOe,19
2020-08-23 07:30:00,Intensivstation,OOe,4
2020-08-23 07:30:00,Recovered,OOe,3862
2020-08-23 07:30:00,Tested,OOe,150123
2020-08-24 13:00:00,Confirmed,OOe,4408
2020-08-24 07:30:00,Deaths,OOe,67
2020-08-24 07:30:00,Hospitalisierung,OOe,21
2020-08-24 07:30:00,Intensivstation,OOe,6
2020-08-24 07:30:00,Recovered,OOe,3895
2020-08-24 07:30:00,Tested,OOe,150779
2020-08-25 06:00:00,Confirmed,OOe,4428
2020-08-26 06:00:00,Confirmed,OOe,4484
2020-08-26 07:30:00,Deaths,OOe,67
2020-08-26 07:30:00,Hospitalisierung,OOe,23
2020-08-26 07:30:00,Intensivstation,OOe,4
2020-08-26 07:30:00,Recovered,OOe,3993
2020-08-26 07:30:00,Tested,OOe,152788
2020-08-27 13:00:00,Confirmed,OOe,4568
2020-08-27 07:30:00,Deaths,OOe,67
2020-08-27 07:30:00,Hospitalisierung,OOe,24
2020-08-27 07:30:00,Intensivstation,OOe,4
2020-08-27 07:30:00,Recovered,OOe,4031
2020-08-27 07:30:00,Tested,OOe,154389
2020-08-28 13:00:00,Confirmed,OOe,4620
2020-08-28 07:30:00,Deaths,OOe,67
2020-08-28 07:30:00,Hospitalisierung,OOe,24
2020-08-28 07:30:00,Intensivstation,OOe,4
2020-08-28 07:30:00,Recovered,OOe,4061
2020-08-28 07:30:00,Tested,OOe,155704
2020-08-29 06:00:00,Confirmed,OOe,4646
2020-08-29 07:30:00,Deaths,OOe,67
2020-08-29 07:30:00,Hospitalisierung,OOe,24
2020-08-29 07:30:00,Intensivstation,OOe,4
2020-08-29 07:30:00,Recovered,OOe,4134
2020-08-29 07:30:00,Tested,OOe,156779
2020-08-30 07:30:00,Deaths,OOe,67
2020-08-30 07:30:00,Hospitalisierung,OOe,24
2020-08-30 07:30:00,Intensivstation,OOe,4
2020-08-30 07:30:00,Recovered,OOe,4181
2020-08-30 07:30:00,Tested,OOe,159206
2020-08-31 13:00:00,Confirmed,OOe,4695
2020-08-31 07:30:00,Deaths,OOe,67
2020-08-31 07:30:00,Hospitalisierung,OOe,23
2020-08-31 07:30:00,Intensivstation,OOe,3
2020-08-31 07:30:00,Recovered,OOe,4228
2020-08-31 07:30:00,Tested,OOe,159914
2020-09-01 13:00:00,Confirmed,OOe,4723
2020-09-01 07:30:00,Deaths,OOe,67
2020-09-01 07:30:00,Hospitalisierung,OOe,22
2020-09-01 07:30:00,Intensivstation,OOe,4
2020-09-01 07:30:00,Recovered,OOe,4262
2020-09-01 07:30:00,Tested,OOe,160821
2020-09-02 13:00:00,Confirmed,OOe,4748
2020-09-02 07:30:00,Deaths,OOe,67
2020-09-02 07:30:00,Hospitalisierung,OOe,21
2020-09-02 07:30:00,Intensivstation,OOe,3
2020-09-02 07:30:00,Recovered,OOe,4300
2020-09-02 07:30:00,Tested,OOe,162015
2020-09-03 13:00:00,Confirmed,OOe,4792
2020-09-03 07:30:00,Deaths,OOe,67
2020-09-03 07:30:00,Hospitalisierung,OOe,25
2020-09-03 07:30:00,Intensivstation,OOe,3
2020-09-03 07:30:00,Recovered,OOe,4331
2020-09-03 07:30:00,Tested,OOe,163161
2020-09-04 13:00:00,Confirmed,OOe,4827
2020-09-04 07:30:00,Deaths,OOe,67
2020-09-04 07:30:00,Hospitalisierung,OOe,23
2020-09-04 07:30:00,Intensivstation,OOe,3
2020-09-04 07:30:00,Recovered,OOe,4370
2020-09-04 07:30:00,Tested,OOe,164126
2020-09-05 13:00:00,Confirmed,OOe,4867
2020-09-05 07:30:00,Deaths,OOe,67
2020-09-05 07:30:00,Hospitalisierung,OOe,23
2020-09-05 07:30:00,Intensivstation,OOe,3
2020-09-05 07:30:00,Recovered,OOe,4438
2020-09-05 07:30:00,Tested,OOe,165173
2020-09-06 13:00:00,Confirmed,OOe,4895
2020-09-06 07:30:00,Deaths,OOe,67
2020-09-06 07:30:00,Hospitalisierung,OOe,23
2020-09-06 07:30:00,Intensivstation,OOe,3
2020-09-06 07:30:00,Recovered,OOe,4484
2020-09-06 07:30:00,Tested,OOe,165818
2020-09-07 13:00:00,Confirmed,OOe,4923
2020-09-07 07:30:00,Deaths,OOe,67
2020-09-07 07:30:00,Hospitalisierung,OOe,31
2020-09-07 07:30:00,Intensivstation,OOe,3
2020-09-07 07:30:00,Recovered,OOe,4519
2020-09-07 07:30:00,Tested,OOe,170371
2020-09-08 06:00:00,Confirmed,OOe,4937
2020-09-08 07:30:00,Deaths,OOe,67
2020-09-08 07:30:00,Hospitalisierung,OOe,27
2020-09-08 07:30:00,Intensivstation,OOe,4
2020-09-08 07:30:00,Recovered,OOe,4569
2020-09-08 07:30:00,Tested,OOe,171517
2020-09-09 13:00:00,Confirmed,OOe,5043
2020-09-09 07:30:00,Deaths,OOe,67
2020-09-09 07:30:00,Hospitalisierung,OOe,23
2020-09-09 07:30:00,Intensivstation,OOe,4
2020-09-09 07:30:00,Recovered,OOe,4592
2020-09-09 07:30:00,Tested,OOe,172863
2020-09-10 13:00:00,Confirmed,OOe,5086
2020-09-10 07:30:00,Deaths,OOe,67
2020-09-10 07:30:00,Hospitalisierung,OOe,22
2020-09-10 07:30:00,Intensivstation,OOe,3
2020-09-10 07:30:00,Recovered,OOe,4624
2020-09-10 07:30:00,Tested,OOe,174053
2020-09-11 06:00:00,Confirmed,OOe,5116
2020-09-11 07:30:00,Deaths,OOe,67
2020-09-11 07:30:00,Hospitalisierung,OOe,18
2020-09-11 07:30:00,Intensivstation,OOe,2
2020-09-11 07:30:00,Recovered,OOe,4651
2020-09-11 07:30:00,Tested,OOe,175081
2020-09-12 13:00:00,Confirmed,OOe,5211
2020-09-12 07:30:00,Deaths,OOe,68
2020-09-12 07:30:00,Hospitalisierung,OOe,18
2020-09-12 07:30:00,Intensivstation,OOe,2
2020-09-12 07:30:00,Recovered,OOe,4681
2020-09-12 07:30:00,Tested,OOe,176037
2020-09-13 13:00:00,Confirmed,OOe,5275
2020-09-13 07:30:00,Deaths,OOe,68
2020-09-13 07:30:00,Hospitalisierung,OOe,18
2020-09-13 07:30:00,Intensivstation,OOe,2
2020-09-13 07:30:00,Recovered,OOe,4709
2020-09-13 07:30:00,Tested,OOe,176734
2020-09-14 13:00:00,Confirmed,OOe,5329
2020-09-14 07:30:00,Deaths,OOe,68
2020-09-14 07:30:00,Hospitalisierung,OOe,30
2020-09-14 07:30:00,Intensivstation,OOe,2
2020-09-14 07:30:00,Recovered,OOe,4731
2020-09-14 07:30:00,Tested,OOe,179258
2020-09-15 13:00:00,Confirmed,OOe,5422
2020-09-15 07:30:00,Deaths,OOe,68
2020-09-15 07:30:00,Hospitalisierung,OOe,29
2020-09-15 07:30:00,Intensivstation,OOe,2
2020-09-15 07:30:00,Recovered,OOe,4768
2020-09-15 07:30:00,Tested,OOe,180300
2020-09-16 13:00:00,Confirmed,OOe,5483
2020-09-16 07:30:00,Deaths,OOe,68
2020-09-16 07:30:00,Hospitalisierung,OOe,35
2020-09-16 07:30:00,Intensivstation,OOe,2
2020-09-16 07:30:00,Recovered,OOe,4811
2020-09-16 07:30:00,Tested,OOe,181938
2020-09-17 13:00:00,Confirmed,OOe,5626
2020-09-17 07:30:00,Deaths,OOe,68
2020-09-17 07:30:00,Hospitalisierung,OOe,31
2020-09-17 07:30:00,Intensivstation,OOe,2
2020-09-17 07:30:00,Recovered,OOe,4839
2020-09-17 07:30:00,Tested,OOe,183608
2020-09-18 13:00:00,Confirmed,OOe,5697
2020-09-18 07:30:00,Deaths,OOe,68
2020-09-18 07:30:00,Hospitalisierung,OOe,35
2020-09-18 07:30:00,Intensivstation,OOe,2
2020-09-18 07:30:00,Recovered,OOe,4868
2020-09-18 07:30:00,Tested,OOe,185251
2020-09-20 13:00:00,Confirmed,OOe,5832
2020-09-20 07:30:00,Deaths,OOe,69
2020-09-20 07:30:00,Hospitalisierung,OOe,35
2020-09-20 07:30:00,Intensivstation,OOe,2
2020-09-20 07:30:00,Recovered,OOe,5007
2020-09-20 07:30:00,Tested,OOe,187781
2020-09-21 06:00:00,Confirmed,OOe,5862
2020-09-21 07:30:00,Deaths,OOe,69
2020-09-21 07:30:00,Hospitalisierung,OOe,40
2020-09-21 07:30:00,Intensivstation,OOe,2
2020-09-21 07:30:00,Recovered,OOe,5051
2020-09-21 07:30:00,Tested,OOe,190527
2020-02-25 15:00:00,Confirmed,Szb,0
2020-02-26 15:00:00,Confirmed,Szb,0
2020-02-26 15:00:00,Tested,Szb,NA
2020-02-27 15:00:00,Confirmed,Szb,0
2020-02-28 15:00:00,Confirmed,Szb,0
2020-02-28 15:00:00,Tested,Szb,NA
2020-02-29 15:00:00,Confirmed,Szb,0
2020-02-29 15:00:00,Tested,Szb,NA
2020-03-01 15:00:00,Confirmed,Szb,1
2020-03-01 15:00:00,Tested,Szb,NA
2020-03-02 15:00:00,Confirmed,Szb,1
2020-03-02 15:00:00,Tested,Szb,NA
2020-03-03 15:00:00,Confirmed,Szb,2
2020-03-04 15:00:00,Confirmed,Szb,3
2020-03-04 15:00:00,Tested,Szb,NA
2020-03-05 15:00:00,Confirmed,Szb,4
2020-03-05 15:00:00,Recovered,Szb,0
2020-03-05 15:00:00,Tested,Szb,NA
2020-03-06 15:00:00,Confirmed,Szb,5
2020-03-06 15:00:00,Recovered,Szb,0
2020-03-06 15:00:00,Tested,Szb,NA
2020-03-07 15:00:00,Confirmed,Szb,5
2020-03-07 15:00:00,Recovered,Szb,0
2020-03-07 15:00:00,Tested,Szb,NA
2020-03-08 15:00:00,Confirmed,Szb,8
2020-03-08 15:00:00,Recovered,Szb,0
2020-03-08 15:00:00,Tested,Szb,NA
2020-03-09 15:00:00,Confirmed,Szb,9
2020-03-09 15:00:00,Recovered,Szb,0
2020-03-10 15:00:00,Confirmed,Szb,12
2020-03-10 15:00:00,Recovered,Szb,0
2020-03-10 15:00:00,Tested,Szb,NA
2020-03-11 15:00:00,Confirmed,Szb,14
2020-03-11 15:00:00,Recovered,Szb,0
2020-03-11 15:00:00,Tested,Szb,NA
2020-03-12 15:00:00,Confirmed,Szb,19
2020-03-12 15:00:00,Deaths,Szb,0
2020-03-12 15:00:00,Recovered,Szb,0
2020-03-12 15:00:00,Tested,Szb,NA
2020-03-13 15:00:00,Confirmed,Szb,23
2020-03-13 15:00:00,Deaths,Szb,0
2020-03-13 15:00:00,Recovered,Szb,0
2020-03-14 15:00:00,Confirmed,Szb,30
2020-03-14 08:00:00,Deaths,Szb,0
2020-03-14 08:00:00,Recovered,Szb,0
2020-03-14 08:00:00,Tested,Szb,NA
2020-03-15 15:00:00,Confirmed,Szb,39
2020-03-15 15:00:00,Deaths,Szb,0
2020-03-15 15:00:00,Recovered,Szb,0
2020-03-16 15:00:00,Confirmed,Szb,58
2020-03-16 08:00:00,Deaths,Szb,0
2020-03-16 08:00:00,Recovered,Szb,0
2020-03-16 08:00:00,Tested,Szb,NA
2020-03-17 15:00:00,Confirmed,Szb,66
2020-03-17 15:00:00,Deaths,Szb,0
2020-03-17 15:00:00,Recovered,Szb,0
2020-03-17 15:00:00,Tested,Szb,NA
2020-03-18 15:00:00,Confirmed,Szb,89
2020-03-18 08:00:00,Deaths,Szb,0
2020-03-18 08:00:00,Recovered,Szb,0
2020-03-18 08:00:00,Tested,Szb,NA
2020-03-19 15:00:00,Confirmed,Szb,127
2020-03-19 15:00:00,Deaths,Szb,0
2020-03-19 15:00:00,Recovered,Szb,0
2020-03-19 15:00:00,Tested,Szb,NA
2020-03-20 15:00:00,Confirmed,Szb,167
2020-03-20 15:00:00,Deaths,Szb,0
2020-03-20 15:00:00,Recovered,Szb,0
2020-03-20 15:00:00,Tested,Szb,NA
2020-03-21 15:00:00,Confirmed,Szb,185
2020-03-21 15:00:00,Deaths,Szb,0
2020-03-21 15:00:00,Tested,Szb,NA
2020-03-22 16:00:00,Confirmed,Szb,269
2020-03-22 16:00:00,Deaths,Szb,0
2020-03-22 08:00:00,Recovered,Szb,0
2020-03-22 08:00:00,Tested,Szb,NA
2020-03-23 15:00:00,Confirmed,Szb,372
2020-03-23 15:00:00,Deaths,Szb,0
2020-03-23 08:00:00,Recovered,Szb,0
2020-03-23 08:00:00,Tested,Szb,NA
2020-03-24 15:00:00,Confirmed,Szb,429
2020-03-24 15:00:00,Deaths,Szb,0
2020-03-24 08:00:00,Tested,Szb,NA
2020-03-25 15:00:00,Confirmed,Szb,516
2020-03-25 15:00:00,Deaths,Szb,0
2020-03-25 08:00:00,Tested,Szb,NA
2020-03-26 15:00:00,Confirmed,Szb,591
2020-03-26 15:00:00,Deaths,Szb,1
2020-03-26 07:00:00,Hospitalisierung,Szb,23
2020-03-26 07:00:00,Intensivstation,Szb,6
2020-03-26 09:00:00,Tested,Szb,NA
2020-03-27 15:00:00,Confirmed,Szb,687
2020-03-27 09:30:00,Deaths,Szb,1
2020-03-27 09:30:00,Hospitalisierung,Szb,48
2020-03-27 09:30:00,Intensivstation,Szb,10
2020-03-27 08:00:00,Tested,Szb,NA
2020-03-28 15:00:00,Confirmed,Szb,751
2020-03-28 08:00:00,Deaths,Szb,4
2020-03-28 08:00:00,Hospitalisierung,Szb,43
2020-03-28 08:00:00,Intensivstation,Szb,10
2020-03-28 08:00:00,Tested,Szb,NA
2020-03-29 15:00:00,Confirmed,Szb,798
2020-03-29 09:30:00,Deaths,Szb,4
2020-03-29 09:30:00,Hospitalisierung,Szb,53
2020-03-29 09:30:00,Intensivstation,Szb,12
2020-03-29 09:30:00,Recovered,Szb,NA
2020-03-29 08:00:00,Tested,Szb,NA
2020-03-30 15:00:00,Confirmed,Szb,855
2020-03-30 09:30:00,Deaths,Szb,7
2020-03-30 09:30:00,Hospitalisierung,Szb,58
2020-03-30 09:30:00,Intensivstation,Szb,13
2020-03-30 09:30:00,Recovered,Szb,43
2020-03-30 08:00:00,Tested,Szb,NA
2020-03-31 15:00:00,Confirmed,Szb,911
2020-03-31 09:30:00,Deaths,Szb,9
2020-03-31 07:30:00,Hospitalisierung,Szb,63
2020-03-31 07:30:00,Intensivstation,Szb,9
2020-03-31 09:30:00,Recovered,Szb,NA
2020-03-31 08:00:00,Tested,Szb,NA
2020-04-01 15:00:00,Confirmed,Szb,955
2020-04-01 10:00:00,Deaths,Szb,11
2020-04-01 08:00:00,Hospitalisierung,Szb,66
2020-04-01 08:00:00,Intensivstation,Szb,10
2020-04-01 10:00:00,Recovered,Szb,NA
2020-04-01 08:00:00,Tested,Szb,NA
2020-04-02 15:00:00,Confirmed,Szb,994
